Price,Adj Close,Close,High,Low,Open,Volume,Ticker,5-Day MA,10-Day MA,Daily Return (%)
2023-10-19,81.14048767089844,90.3270034790039,90.3270034790039,87.18000030517578,87.95999908447266,500,NVDQ,,,
2023-10-20,84.21266174316406,93.74700164794922,93.98999786376953,89.35800170898438,91.48500061035156,1633,NVDQ,,,3.786241142982538
2023-10-23,77.57783508300781,86.36100006103516,94.7699966430664,85.37999725341797,94.5,7433,NVDQ,,,-7.878653671133851
2023-10-24,75.00691223144531,83.4990005493164,87.0,83.4990005493164,87.0,1233,NVDQ,,,-3.313995333189801
2023-10-25,81.533935546875,90.76499938964844,91.35900115966797,84.36000061035156,84.36000061035156,967,NVDQ,88.93980102539062,,8.701899175476434
2023-10-26,87.17704010009766,97.0469970703125,97.94999694824219,88.88999938964844,90.72000122070312,6100,NVDQ,90.28379974365234,,6.921167545758289
2023-10-27,86.65692901611328,96.46800231933594,97.86000061035156,93.33000183105469,93.33000183105469,1900,NVDQ,90.82799987792968,,-0.5966127427488255
2023-10-30,83.48773956298828,92.94000244140625,95.45999908447266,91.05000305175781,92.87999725341797,1733,NVDQ,92.1438003540039,,-3.657171075494059
2023-10-31,85.28253936767578,94.93800354003906,101.61000061035156,94.58999633789062,96.9000015258789,12667,NVDQ,94.43160095214844,,2.1497751733893455
2023-11-01,78.76628112792969,87.68399810791016,93.75,87.68399810791016,93.75,5633,NVDQ,93.81540069580078,91.3776008605957,-7.640781522301143
2023-11-02,74.4571533203125,82.88700103759766,85.6500015258789,82.16999816894531,83.94000244140625,6433,NVDQ,90.98340148925782,90.63360061645508,-5.470778219315431
2023-11-03,69.5281982421875,77.4000015258789,81.4800033569336,76.47000122070312,81.4800033569336,5433,NVDQ,87.1698013305664,88.99890060424805,-6.619855276498465
2023-11-06,67.25370788574219,74.86799621582031,76.5,74.5199966430664,74.5199966430664,3667,NVDQ,83.55540008544922,87.84960021972657,-3.271324625506644
2023-11-07,66.61502075195312,74.15699768066406,75.33000183105469,73.47000122070312,75.20999908447266,3800,NVDQ,79.39919891357422,86.91539993286133,-0.949669513134388
2023-11-08,64.86872863769531,72.21299743652344,73.16999816894531,71.36100006103516,73.1520004272461,2000,NVDQ,76.30499877929688,85.06019973754883,-2.621465680840951
2023-11-09,63.78268814086914,71.00399780273438,71.48999786376953,67.677001953125,68.55599975585938,8300,NVDQ,73.92839813232422,82.45589981079101,-1.6742133365282297
2023-11-10,59.98828125,66.77999877929688,69.75,66.6240005493164,69.56999969482422,5900,NVDQ,71.80439758300781,79.4870994567871,-5.94895943066861
2023-11-13,59.36845397949219,66.08999633789062,67.2300033569336,64.7699966430664,67.0199966430664,6267,NVDQ,70.04879760742188,76.80209884643554,-1.033247160855244
2023-11-14,56.79214096069336,63.22200012207031,64.73999786376953,63.18000030517578,63.93000030517578,7867,NVDQ,67.86179809570312,73.63049850463867,-4.3395315096666724
2023-11-15,58.767494201660156,65.4209976196289,66.5999984741211,62.92499923706055,63.4109992980957,12800,NVDQ,66.50339813232422,71.40419845581054,3.478215642201654
2023-11-16,57.266441345214844,63.75,66.01499938964844,63.630001068115234,65.59200286865234,4733,NVDQ,65.05259857177734,69.49049835205078,-2.554222161735331
2023-11-17,57.622169494628906,64.14600372314453,64.47000122070312,63.209999084472656,63.93000030517578,2633,NVDQ,64.52579956054687,68.16509857177735,0.6211823108149606
2023-11-20,55.075496673583984,61.31100082397461,64.62000274658203,60.93000030517578,63.209999084472656,8133,NVDQ,63.57000045776367,66.80939903259278,-4.419609538586144
2023-11-21,56.026790618896484,62.369998931884766,63.599998474121094,61.5,61.5,9733,NVDQ,63.399600219726565,65.63069915771484,1.7272562732266739
2023-11-22,58.64352798461914,65.28299713134766,67.75199890136719,61.5629997253418,62.81999969482422,20933,NVDQ,63.37200012207031,64.93769912719726,4.670511863635296
2023-11-24,60.664695739746094,67.53299713134766,67.58999633789062,65.0999984741211,65.0999984741211,4900,NVDQ,64.12859954833985,64.5905990600586,3.4465329394621103
2023-11-27,59.958641052246094,66.74700164794922,68.30999755859375,66.24299621582031,68.12999725341797,2900,NVDQ,64.64879913330078,64.58729934692383,-1.163868800121104
2023-11-28,61.16864776611328,68.09400177001953,68.76000213623047,67.11000061035156,67.38300323486328,9000,NVDQ,66.00539932250976,64.78769989013672,2.0180683608455263
2023-11-29,60.19039535522461,67.00499725341797,67.44000244140625,65.25,66.62999725341797,1367,NVDQ,66.93239898681641,65.16599960327149,-1.599266438003688
2023-11-30,63.61830139160156,70.82099914550781,71.58000183105469,67.73699951171875,67.73699951171875,4567,NVDQ,68.03999938964844,65.70599975585938,5.6951004380426
2023-12-01,63.674896240234375,70.88400268554688,72.56999969482422,69.56999969482422,72.56999969482422,3133,NVDQ,68.71020050048828,66.41940002441406,0.08896166504177572
2023-12-04,67.12974548339844,74.7300033569336,76.11000061035156,73.2300033569336,73.2300033569336,10933,NVDQ,70.30680084228516,67.47779998779296,5.425766781890418
2023-12-05,64.13302612304688,71.39399719238281,74.43000030517578,71.27999877929688,74.4000015258789,9367,NVDQ,70.96679992675782,68.4860996246338,-4.4640787029233575
2023-12-06,67.18363952636719,74.79000091552734,74.79000091552734,68.76000213623047,69.26399993896484,7467,NVDQ,72.52380065917968,69.72809982299805,4.756707645873148
2023-12-07,63.73418045043945,70.94999694824219,74.61000061035156,70.94999694824219,74.61000061035156,8233,NVDQ,72.54960021972656,70.2947998046875,-5.134381495224616
2023-12-08,61.25757598876953,68.19300079345703,68.91000366210938,67.6500015258789,68.8499984741211,4800,NVDQ,72.01139984130859,70.36080017089844,-3.8858298426656446
2023-12-11,63.66142272949219,70.86900329589844,72.77999877929688,67.9800033569336,67.9800033569336,4767,NVDQ,71.23919982910157,70.77300033569335,3.924160062330273
2023-12-12,60.893768310546875,67.78800201416016,71.4000015258789,67.78800201416016,71.4000015258789,3367,NVDQ,70.51800079345703,70.74240036010742,-4.3474595922764925
2023-12-13,59.86970901489258,66.64800262451172,66.64800262451172,65.01899719238281,65.0999984741211,4067,NVDQ,68.88960113525391,70.70670089721679,-1.6817126272733351
2023-12-14,59.18251419067383,65.88300323486328,67.94999694824219,65.6729965209961,65.76000213623047,4400,NVDQ,67.87620239257812,70.21290130615235,-1.1478204290057525
2023-12-15,57.61677932739258,64.13999938964844,65.27999877929688,63.150001525878906,65.27999877929688,2767,NVDQ,67.0656021118164,69.5385009765625,-2.645604722968209
2023-12-18,54.673954010009766,60.86399841308594,62.130001068115234,60.27000045776367,61.862998962402344,14133,NVDQ,65.06460113525391,68.15190048217774,-5.10757874608152
2023-12-19,56.053741455078125,62.400001525878906,63.959999084472656,62.34000015258789,62.70000076293945,1167,NVDQ,63.98700103759766,67.25250091552735,2.5236644861352353
2023-12-20,59.080101013183594,65.76899719238281,65.91000366210938,61.5,62.25,3033,NVDQ,63.81119995117187,66.35040054321288,5.3990313848096605
2023-12-21,57.28799819946289,63.77399826049805,64.91699981689453,63.77399826049805,63.779998779296875,2567,NVDQ,63.38939895629883,65.63280067443847,-3.0333424820955357
2023-12-22,57.605995178222656,64.12799835205078,65.0999984741211,63.18000030517578,63.24300003051758,2933,NVDQ,63.3869987487793,65.22630043029785,0.5550853031148328
2023-12-26,56.691001892089844,56.691001892089844,56.691001892089844,55.77000045776367,56.547000885009766,7233,NVDQ,62.552399444580075,63.80850028991699,-11.597113041222972
2023-12-27,56.400001525878906,56.400001525878906,57.09000015258789,56.310001373291016,56.43000030517578,3167,NVDQ,61.35239944458008,62.66970024108887,-0.5133096196903497
2023-12-28,56.220001220703125,56.220001220703125,56.40599822998047,55.349998474121094,56.367000579833984,8367,NVDQ,59.44260025024414,61.626900100708006,-0.31914946862756643
2023-12-29,56.229000091552734,56.229000091552734,57.84000015258789,55.2599983215332,55.439998626708984,4733,NVDQ,57.93360061645508,60.66149978637695,0.016006529089684918
2024-01-02,59.547000885009766,59.547000885009766,60.42300033569336,56.66999816894531,56.66999816894531,4067,NVDQ,57.017401123046874,60.202199935913086,5.900871059514889
2024-01-03,60.72600173950195,60.72600173950195,61.08000183105469,59.310001373291016,60.47700119018555,4767,NVDQ,57.8244010925293,60.18840026855469,1.9799500175817997
2024-01-04,59.696998596191406,59.696998596191406,60.029998779296875,58.55099868774414,59.7599983215332,2233,NVDQ,58.4838005065918,59.91809997558594,-1.694501718925434
2024-01-05,57.07500076293945,57.07500076293945,58.619998931884766,56.06999969482422,58.61399841308594,3833,NVDQ,58.65480041503906,59.0487003326416,-4.392176985291907
2024-01-08,49.82699966430664,49.82699966430664,56.040000915527344,49.82699966430664,56.040000915527344,12467,NVDQ,57.37440032958985,57.654000473022464,-12.69908191282787
2024-01-09,48.069000244140625,48.069000244140625,50.52000045776367,45.90299987792969,49.470001220703125,17633,NVDQ,55.078800201416016,56.04810066223145,-3.52820645836589
2024-01-10,45.869998931884766,45.869998931884766,47.189998626708984,45.56999969482422,47.189998626708984,12233,NVDQ,52.10759963989258,54.966000366210935,-4.574676612967221
2024-01-11,45.150001525878906,45.150001525878906,47.040000915527344,44.34299850463867,44.849998474121094,32700,NVDQ,49.19820022583008,53.841000366210935,-1.5696477496653705
2024-01-12,45.24300003051758,45.24300003051758,45.869998931884766,44.939998626708984,45.6870002746582,20433,NVDQ,46.831800079345705,52.74330024719238,0.2059767474988261
2024-01-16,42.630001068115234,42.630001068115234,44.90999984741211,41.91299819946289,44.90999984741211,41833,NVDQ,45.39240036010742,51.38340034484863,-5.775476782352651
2024-01-17,43.08000183105469,43.08000183105469,44.744998931884766,42.630001068115234,42.630001068115234,9600,NVDQ,44.39460067749023,49.736700439453124,1.0555964148826424
2024-01-18,41.507999420166016,41.507999420166016,42.79499816894531,40.77000045776367,41.34000015258789,23433,NVDQ,43.52220077514649,47.81490020751953,-3.6490305108470955
2024-01-19,37.95600128173828,37.95600128173828,41.040000915527344,37.95600128173828,40.31999969482422,42467,NVDQ,42.08340072631836,45.64080047607422,-8.557382162586357
2024-01-22,37.7400016784668,37.7400016784668,38.279998779296875,37.02000045776367,37.349998474121094,24833,NVDQ,40.582801055908206,43.70730056762695,-0.5690789229038429
2024-01-23,37.46099853515625,37.46099853515625,39.0,37.46099853515625,39.0,5533,NVDQ,39.5490005493164,42.47070045471192,-0.7392769764229645
2024-01-24,35.54999923706055,35.54999923706055,37.349998474121094,33.867000579833984,37.349998474121094,29333,NVDQ,38.043000030517575,41.2188003540039,-5.101303683355574
2024-01-25,35.39400100708008,35.39400100708008,36.150001525878906,34.22999954223633,34.619998931884766,15067,NVDQ,36.82020034790039,40.171200561523435,-0.4388135958603434
2024-01-26,35.970001220703125,35.970001220703125,36.534000396728516,35.34000015258789,36.18000030517578,40533,NVDQ,36.42300033569336,39.25320053100586,1.6273950308918872
2024-01-29,34.41899871826172,34.41899871826172,36.060001373291016,34.41899871826172,35.81999969482422,42300,NVDQ,35.75879974365235,38.170800399780276,-4.311933416195446
2024-01-30,34.08000183105469,34.08000183105469,34.5,33.2400016784668,33.869998931884766,65433,NVDQ,35.08260040283203,37.315800476074216,-0.9849121120050763
2024-01-31,35.37300109863281,35.37300109863281,36.18000030517578,34.709999084472656,35.459999084472656,57600,NVDQ,35.047200775146486,36.545100402832034,3.7940117315366617
2024-02-01,33.75,33.75,35.34000015258789,33.599998474121094,34.650001525878906,49700,NVDQ,34.71840057373047,35.76930046081543,-4.588248235164705
2024-02-02,30.329999923706055,30.329999923706055,32.81999969482422,29.969999313354492,32.70000076293945,44000,NVDQ,33.590400314331056,35.006700325012204,-10.133333559389468
2024-02-05,27.510000228881836,27.510000228881836,29.34000015258789,27.389999389648438,28.5,251800,NVDQ,32.20860061645508,33.98370018005371,-9.297724041931488
2024-02-06,28.292999267578125,28.292999267578125,29.808000564575195,27.1200008392334,27.239999771118164,433633,NVDQ,31.051200103759765,33.0669002532959,2.8462342136742036
2024-02-07,26.760000228881836,26.760000228881836,28.770000457763672,26.684999465942383,28.350000381469727,136800,NVDQ,29.32859992980957,32.187900352478025,-5.418298089213192
2024-02-08,27.09000015258789,27.09000015258789,27.209999084472656,26.34000015258789,26.850000381469727,124000,NVDQ,27.99659996032715,31.357500267028808,1.2331835608502262
2024-02-09,25.170000076293945,25.170000076293945,26.670000076293945,25.139999389648438,26.489999771118164,141367,NVDQ,26.964599990844725,30.27750015258789,-7.0874863989638275
2024-02-12,25.139999389648438,25.139999389648438,25.829999923706055,23.520000457763672,24.899999618530273,377267,NVDQ,26.490599822998046,29.34960021972656,-0.11919223899312659
2024-02-13,25.139999389648438,25.139999389648438,26.969999313354492,24.329999923706055,26.459999084472656,560533,NVDQ,25.85999984741211,28.455599975585937,0.0
2024-02-14,23.969999313354492,23.969999313354492,25.31999969482422,23.760000228881836,24.420000076293945,231567,NVDQ,25.301999664306642,27.315299797058106,-4.653938363959154
2024-02-15,24.795000076293945,24.795000076293945,24.959999084472656,23.969999313354492,24.030000686645508,232933,NVDQ,24.84299964904785,26.4197998046875,3.4418055343031106
2024-02-16,24.780000686645508,24.780000686645508,24.93000030517578,23.613000869750977,23.81999969482422,434800,NVDQ,24.764999771118163,25.864799880981444,-0.060493605978162446
2024-02-20,26.399999618530273,26.399999618530273,28.110000610351562,25.3799991607666,25.40999984741211,1010067,NVDQ,25.016999816894533,25.753799819946288,6.53752577479878
2024-02-21,28.59000015258789,28.59000015258789,29.520000457763672,27.452999114990234,28.200000762939453,1137500,NVDQ,25.70699996948242,25.783499908447265,8.295456688266189
2024-02-22,19.200000762939453,19.200000762939453,22.829999923706055,19.200000762939453,22.139999389648438,959100,NVDQ,24.753000259399414,25.027499961853028,-32.84364931630992
2024-02-23,18.989999771118164,18.989999771118164,19.68000030517578,17.309999465942383,18.1200008392334,1364633,NVDQ,23.592000198364257,24.217499923706054,-1.0937551222739539
2024-02-26,18.8700008392334,18.8700008392334,19.229999542236328,18.209999084472656,18.719999313354492,1200300,NVDQ,22.410000228881835,23.5875,-0.6319059153822248
2024-02-27,19.079999923706055,19.079999923706055,19.829999923706055,18.76799964904785,18.809999465942383,1327800,NVDQ,20.94600028991699,22.98150005340576,1.1128726822101642
2024-02-28,19.6200008392334,19.6200008392334,19.860000610351562,19.03499984741211,19.68000030517578,710700,NVDQ,19.152000427246094,22.42950019836426,2.830193488923527
2024-02-29,18.93000030517578,18.93000030517578,19.290000915527344,18.46500015258789,18.899999618530273,614567,NVDQ,19.09800033569336,21.925500297546385,-3.5168221434417446
2024-03-01,17.459999084472656,17.459999084472656,18.719999313354492,17.43000030517578,18.479999542236328,430967,NVDQ,18.792000198364256,21.19200019836426,-7.765457987347213
2024-03-04,16.260000228881836,16.260000228881836,16.799999237060547,15.239999771118164,16.68000030517578,526867,NVDQ,18.270000076293947,20.34000015258789,-6.8728460395968245
2024-03-05,15.930000305175781,15.930000305175781,16.889999389648438,15.899999618530273,16.200000762939453,504167,NVDQ,17.64000015258789,19.29300022125244,-2.029519797422219
2024-03-06,14.880000114440918,14.880000114440918,15.510000228881836,14.53499984741211,15.180000305175781,559867,NVDQ,16.692000007629396,17.922000217437745,-6.591338170870653
2024-03-07,13.59000015258789,13.59000015258789,14.579999923706055,13.5600004196167,14.399999618530273,694067,NVDQ,15.623999977111817,17.36100015640259,-8.66935451567028
2024-03-08,15.0600004196167,15.0600004196167,15.375,12.210000038146973,12.869999885559082,2730867,NVDQ,15.144000244140624,16.968000221252442,10.816778885384215
2024-03-11,15.675000190734863,15.675000190734863,16.229999542236328,14.670000076293945,15.569999694824219,2039367,NVDQ,15.027000236511231,16.648500156402587,4.083663705062612
2024-03-12,13.454999923706055,13.454999923706055,15.539999961853027,13.4399995803833,14.850000381469727,1340733,NVDQ,14.532000160217285,16.086000156402587,-14.162680957037566
2024-03-13,13.739999771118164,13.739999771118164,14.460000038146973,13.59000015258789,13.680000305175781,928033,NVDQ,14.304000091552734,15.498000049591065,2.1181705613388724
2024-03-14,14.609999656677246,14.609999656677246,15.074999809265137,13.845000267028809,14.15999984741211,1052900,NVDQ,14.507999992370605,15.065999984741211,6.331877001831132
2024-03-15,14.6850004196167,14.6850004196167,15.225000381469727,14.130000114440918,15.0,814700,NVDQ,14.432999992370606,14.788500118255616,0.5133522566865834
2024-03-18,14.520000457763672,14.520000457763672,14.9399995803833,13.194000244140625,13.920000076293945,994533,NVDQ,14.202000045776368,14.614500141143798,-1.1235952137435112
2024-03-19,14.220000267028809,14.220000267028809,15.630000114440918,13.829999923706055,15.09000015258789,1168900,NVDQ,14.355000114440918,14.443500137329101,-2.066116950943042
2024-03-20,13.890000343322754,13.890000343322754,14.5649995803833,13.859999656677246,14.069999694824219,768100,NVDQ,14.385000228881836,14.344500160217285,-2.32067452538105
2024-03-21,13.5600004196167,13.5600004196167,13.859999656677246,13.170000076293945,13.289999961853027,1803900,NVDQ,14.175000381469726,14.341500186920166,-2.3758093272092218
2024-03-22,12.75,12.75,13.710000038146973,12.585000038146973,13.680000305175781,1246367,NVDQ,13.788000297546386,14.110500144958497,-5.973454237102416
2024-03-25,12.524999618530273,12.524999618530273,12.930000305175781,12.086999893188477,12.779999732971191,1375233,NVDQ,13.389000129699706,13.795500087738038,-1.7647088742723693
2024-03-26,13.170000076293945,13.170000076293945,13.170000076293945,12.164999961853027,12.300000190734863,1304500,NVDQ,13.179000091552734,13.767000102996827,5.149704410445
2024-03-27,13.829999923706055,13.829999923706055,14.130000114440918,12.989999771118164,13.050000190734863,1478333,NVDQ,13.167000007629394,13.776000118255615,5.011388334007005
2024-03-28,13.859999656677246,13.859999656677246,14.15999984741211,13.529999732971191,13.9350004196167,885067,NVDQ,13.226999855041504,13.701000118255616,0.21691781009895994
2024-04-01,13.859999656677246,13.859999656677246,14.15999984741211,13.260000228881836,13.829999923706055,833800,NVDQ,13.448999786376953,13.61850004196167,0.0
2024-04-02,14.100000381469727,14.100000381469727,14.654999732971191,13.890000343322754,14.430000305175781,905133,NVDQ,13.763999938964844,13.576500034332275,1.731607003877933
2024-04-03,14.25,14.25,14.430000305175781,13.800000190734863,14.430000305175781,646900,NVDQ,13.979999923706055,13.579500007629395,1.0638270529935934
2024-04-04,15.270000457763672,15.270000457763672,15.270000457763672,13.710000038146973,13.770000457763672,1163333,NVDQ,14.268000030517578,13.717500019073487,7.15789794921875
2024-04-05,14.505000114440918,14.505000114440918,15.210000038146973,14.354999542236328,14.880000114440918,980467,NVDQ,14.397000122070313,13.811999988555907,-5.00982528087488
2024-04-08,14.805000305175781,14.805000305175781,14.9399995803833,14.25,14.279999732971191,691633,NVDQ,14.58600025177002,14.017500019073486,2.068253625425265
2024-04-09,15.404999732971191,15.404999732971191,16.200000762939453,14.609999656677246,14.670000076293945,1490300,NVDQ,14.847000122070312,14.305500030517578,4.052680955269228
2024-04-10,14.805000305175781,14.805000305175781,15.989999771118164,14.670000076293945,15.960000038146973,1645900,NVDQ,14.958000183105469,14.469000053405761,-3.8948356909817794
2024-04-11,13.59000015258789,13.59000015258789,14.819999694824219,13.529999732971191,14.640000343322754,1229667,NVDQ,14.622000122070313,14.445000076293946,-8.206687791577627
2024-04-12,14.295000076293945,14.295000076293945,14.517000198364258,13.739999771118164,13.859999656677246,1237133,NVDQ,14.580000114440917,14.488500118255615,5.187637349450691
2024-04-15,15.029999732971191,15.029999732971191,15.029999732971191,13.529999732971191,14.010000228881836,1202467,NVDQ,14.625,14.60550012588501,5.141655493210728
2024-04-16,14.550000190734863,14.550000190734863,15.0,14.279999732971191,14.880000114440918,1175267,NVDQ,14.454000091552734,14.650500106811524,-3.1936097855235324
2024-04-17,15.630000114440918,15.630000114440918,15.65999984741211,14.100000381469727,14.25,1160300,NVDQ,14.619000053405761,14.788500118255616,7.422679790710762
2024-04-18,15.449999809265137,15.449999809265137,16.229999542236328,14.880000114440918,15.359999656677246,1036400,NVDQ,14.990999984741212,14.806500053405761,-1.1516334219951463
2024-04-19,18.510000228881836,18.510000228881836,18.75,15.539999961853027,16.079999923706055,2788067,NVDQ,15.83400001525879,15.207000064849854,19.80582820319301
2024-04-22,16.920000076293945,16.920000076293945,18.450000762939453,16.68000030517578,17.639999389648438,1987733,NVDQ,16.21200008392334,15.41850004196167,-8.589952095770126
2024-04-23,15.630000114440918,15.630000114440918,16.59600067138672,15.510000228881836,16.40999984741211,1242100,NVDQ,16.428000068664552,15.441000080108642,-7.624113215344508
2024-04-24,16.739999771118164,16.739999771118164,16.889999389648438,15.029999732971191,15.0600004196167,1936800,NVDQ,16.65,15.63450002670288,7.101725198656217
2024-04-25,15.510000228881836,15.510000228881836,17.34000015258789,15.210000038146973,17.100000381469727,2861267,NVDQ,16.66200008392334,15.826500034332275,-7.347667616808873
2024-04-26,13.529999732971191,13.529999732971191,15.210000038146973,13.380000114440918,15.0600004196167,1981700,NVDQ,15.66599998474121,15.75,-12.7659604557813
2024-04-29,13.59000015258789,13.59000015258789,14.34000015258789,13.52400016784668,13.619999885559082,1332000,NVDQ,15.0,15.60600004196167,0.44346209017642746
2024-04-30,13.994999885559082,13.994999885559082,14.010000228881836,13.260000228881836,13.739999771118164,1813900,NVDQ,14.672999954223632,15.550500011444091,2.980130451978469
2024-05-01,15.104999542236328,15.104999542236328,15.65999984741211,14.15999984741211,14.399999618530273,4044167,NVDQ,14.345999908447265,15.497999954223634,7.931401684558881
2024-05-02,14.100000381469727,14.100000381469727,15.029999732971191,13.949999809265137,14.595000267028809,1469933,NVDQ,14.063999938964844,15.363000011444091,-6.653420663512377
2024-05-03,13.109999656677246,13.109999656677246,13.649999618530273,12.960000038146973,13.4399995803833,1963700,NVDQ,13.979999923706055,14.822999954223633,-7.021281546158987
2024-05-06,12.135000228881836,12.135000228881836,13.020000457763672,12.116999626159668,12.960000038146973,1550200,NVDQ,13.688999938964844,14.344499969482422,-7.437066768333733
2024-05-07,12.555000305175781,12.555000305175781,12.960000038146973,12.239999771118164,12.449999809265137,2288200,NVDQ,13.401000022888184,14.036999988555909,3.4610636042208487
2024-05-08,12.600000381469727,12.600000381469727,12.854999542236328,12.359999656677246,12.8100004196167,1541867,NVDQ,12.900000190734863,13.623000049591065,0.35842353803363647
2024-05-09,13.079999923706055,13.079999923706055,13.199999809265137,12.420000076293945,12.539999961853027,1810233,NVDQ,12.696000099182129,13.380000019073487,3.809520061144145
2024-05-10,12.720000267028809,12.720000267028809,12.930000305175781,12.270000457763672,12.600000381469727,1651267,NVDQ,12.61800022125244,13.299000072479249,-2.752290969243709
